LAMMPS data file via write_data, version 29 Sep 2021, timestep = 200000

6948 atoms
5 atom types

1.9912565015560517 90.608743498444 xlo xhi
3.64985952261582 45.5501404773847 ylo yhi
-1.119414318724555 19.119414318725905 zlo zhi

Masses

1 12.0107
2 1.00794
3 15.9994
4 16
5 1

Atoms # charge

5 1 -0.011350675364205972 2.1363522030366133 4.549331640862828 0.4597537471000199 0 0 0
2 1 0.009197588518730562 4.63335664626049 4.365493252148354 0.17993998515117227 0 0 0
23 1 0.22422125518427038 11.585576252540822 5.409401275142724 0.9386127890905485 0 0 0
133 1 0.04004462340312257 2.044999140246622 10.03058098756827 -0.19526236462392677 0 0 0
155 1 0.007099470170391692 12.005717839544888 9.830690522114068 0.26794653162713744 0 0 0
909 3 -0.5198451694362652 12.251108749948946 5.862011346249444 1.810663124883138 0 0 0
922 3 -0.588765367155348 5.762834535312493 10.134676153451824 1.3124766007281812 0 0 0
31 1 0.018565748201332357 12.028286321410292 8.427001576100816 0.020838565200638648 0 0 0
24 1 0.036873797780949825 11.807321959557353 4.074190057506124 0.29374634355345974 0 0 0
16 1 0.027844768775040805 10.587447925185778 6.308301906594076 0.19624761468984864 0 0 0
4 1 -0.00621455120769817 2.060565668605356 5.851876046085106 -0.16724187967777016 0 0 0
3 1 -0.0023220674171063015 3.3627929240498933 6.494014636322235 -0.2390756682080224 0 0 0
12 1 -0.002912108083991241 3.332300053307655 7.929643128541999 -0.49994491795262996 0 0 0
1 1 -0.0013168609485075464 4.630794626259011 5.802788690362153 -0.060778065297511175 0 0 0
13 1 0.01218402644855005 2.038438153984529 8.611888039185136 -0.5245006796376717 0 0 0
154 1 0.04014739937319083 9.583801050540433 9.974380915894397 -0.30077370106003853 0 0 0
29 1 0.017122126030793605 10.755897646799749 7.721591649306989 -0.03728141058235712 0 0 0
28 1 0.014469099242848239 9.600474568642552 8.552667348957003 -0.3806553307606988 0 0 0
11 1 0.029867507155740578 4.584807808202861 8.596448214553195 -0.684258543443377 0 0 0
15 1 0.03741718441399494 7.136080265635141 8.542553665157456 -0.7919357145270556 0 0 0
30 1 0.02195636477833244 8.394866826438193 7.8565481539215885 -0.7719785627771523 0 0 0
9 1 0.007289318734356974 7.0436803107768 4.288126316593324 -0.39583119232304975 0 0 0
134 1 0.14201680602955571 4.585628119632149 10.091437312642082 -0.7420354694963369 0 0 0
14 1 0.008905696308049077 5.8680626267726765 7.8620319327319175 -0.63555300794895 0 0 0
7 1 -0.00284255144245257 5.854674028974581 6.470931942494673 -0.3584972043242025 0 0 0
17 1 -0.012614324717829153 9.515071979783356 5.645195867259886 -0.46651410866611465 0 0 0
8 1 0.011671635354383017 7.078945597214348 5.697067270220581 -0.5300513226053047 0 0 0
19 1 -0.016275558350116983 9.513317422105727 4.217750486134488 -0.6319240406468889 0 0 0
136 1 0.17301037191831545 7.09579286646585 9.999720880757817 -0.8463157384593373 0 0 0
2187 5 0.36071422371334894 11.695943362663336 7.110335126182356 3.2402335370158326 0 1 0
18 1 0.09937250565506703 8.377522270444123 6.366160176469004 -1.0092195711912022 0 0 0
2470 4 -0.6359873016767073 9.434479853234908 9.358017760755953 2.581620090672824 0 0 0
6732 5 0.3919520785059553 5.1147063464847715 19.558619512460744 -0.9999424121431105 1 0 1
2472 5 0.31453838344793145 8.564221141150096 8.982161316448126 2.8381663203744116 0 0 0
2471 5 0.3604091435495669 10.105309496454947 8.939555744179774 3.188989616572223 0 0 0
3283 4 -0.6590345208215821 8.810444232668683 21.009182505517234 -0.35725666955571755 0 0 1
159 1 0.02940293380080443 10.783892342657808 10.628223881154838 0.0822844465504331 0 0 0
146 1 0.16814927389187703 5.80529213934236 10.582765380130713 0.00025358962975619015 0 0 0
923 2 0.37074257746716177 5.412613820133787 10.747215271668361 2.0366119490811 0 0 0
142 1 0.04635566503078141 3.3735525373588526 10.68371433096312 -0.1904692814508292 0 0 0
927 2 0.37482914488514063 12.065089342347635 14.735711333081909 3.305381318113686 0 0 0
160 1 0.11165706186876168 8.357151275189 10.799459278781239 -0.6019289745489395 0 0 0
